ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000085
ref_EMBL_files	CY013319.embl CY013320.embl CY013321.embl CY013322.embl CY013323.embl CY013324.embl CY013325.embl CY013326.embl
ref_bases	13318
ref_sequences	8
ref_bases_assembled	12442
ref_sequences_assembled	7
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	874
assembly_bases	21114
assembly_bases_in_ref	19363
assembly_contigs	36
assembly_contigs_hit_ref	35
assembly_bases_reads_disagree	8
assembly_sum_longest_match_each_segment	10160
cds_number	11
cds_assembled	10
cds_assembled_ok	2
gage_Missing_Reference_Bases	876
gage_Missing_Assembly_Bases	1671
gage_Missing_Assembly_Contigs	1
gage_Duplicated_Reference_Bases	6259
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1242
gage_Avg_Idy	95.0
gage_SNPs	581
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	33
ratt_elements_transferred	33
ratt_elements_transferred_partially	0
ratt_elements_split	3
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
